user_id<|>enr_cate_mid
5/22 단하루 긴급공수 혜택! 여름 신상 아동내의 모음전 234종택1 동물원 캐니멀 보누맘 유아동내의 팬티<|>15
5/22 단하루 긴급공수 혜택! 여름 신상 아동내의 모음전 234종택1 동물원 캐니멀 보누맘 유아동내의 팬티<|>15
5/22 단하루 긴급공수 혜택! 여름 신상 아동내의 모음전 234종택1 동물원 캐니멀 보누맘 유아동내의 팬티<|>15
5/22 단하루 긴급공수 혜택! 여름 신상 아동내의 모음전 234종택1 동물원 캐니멀 보누맘 유아동내의 팬티<|>15
5/22 단하루 긴급공수 혜택! 여름 신상 아동내의 모음전 234종택1 동물원 캐니멀 보누맘 유아동내의 팬티<|>15
5/22 단하루 긴급공수 혜택! 여름 신상 아동내의 모음전 234종택1 동물원 캐니멀 보누맘 유아동내의 팬티<|>15
5/22 단하루 긴급공수 혜택! 여름 신상 아동내의 모음전 234종택1 동물원 캐니멀 보누맘 유아동내의 팬티<|>15
5/22 단하루 긴급공수 혜택! 여름 신상 아동내의 모음전 234종택1 동물원 캐니멀 보누맘 유아동내의 팬티<|>15
5/22 단하루 긴급공수 혜택! 여름 신상 아동내의 모음전 234종택1 동물원 캐니멀 보누맘 유아동내의 팬티<|>15
5/22 단하루 긴급공수 혜택! 여름 신상 아동내의 모음전 234종택1 동물원 캐니멀 보누맘 유아동내의 팬티<|>15
룩소디퓨저1+1+1 600ml 대용량특가/사은품증정/디퓨져<|>29
룩소디퓨저1+1+1 600ml 대용량특가/사은품증정/디퓨져<|>29
7~8인치/10인치 태블릿 PC 케이스 및 키보드 KB1216CS<|>41
원방석 9900원 무배행사 국내산 애견방석 강아지집<|>42
(예지미인)팬티라이너300매+15매+4p증정/ 생리대<|>20
무료배송 1+1/벨버드/애견샴푸/강아지샴푸/램버트케이<|>42
팬택 베가정품 급속 듀얼 충전기/2a/2포트/휴대폰/핸드폰/스마트폰/휴대용/차량용/시거잭/고속/멀티/아이폰6/갤럭시/노트/s2/s3/s4/s5/s6/엣지/플러스/g3/g4/v10/ta430/충전기<|>11
팬택 베가정품 급속 듀얼 충전기/2a/2포트/휴대폰/핸드폰/스마트폰/휴대용/차량용/시거잭/고속/멀티/아이폰6/갤럭시/노트/s2/s3/s4/s5/s6/엣지/플러스/g3/g4/v10/ta430/충전기<|>11
[오자키] O coat Travel [아이패드 에어2]<|>41
아이매직 -떼핑 아이매직 G키보드2 프리미엄 LED IGK2-ST<|>10
중원(주) (최종할인가9000원)시크릿데이 생리대10팩/에코백<|>20
중원(주) (최종할인가9000원)시크릿데이 생리대10팩/에코백<|>20
슈퍼워시 10kg[2개] 공장직영/슈퍼워시10kg+10k 총20kg/세탁/액체/세제<|>25
소사뜰 2015 아침뜰애[20kg] 소사뜰  햅쌀 아침뜰애 20kg<|>02
뽀삐 골드 2겹 30m (30롤)[2팩(60롤)] 뽀삐골드3팩/크리넥스/휴지/화장지/마이비데/두루마리<|>14
이라이프 욕실발판(홈)[70x48cm] 친환경EPP 욕실발판 현관발판 화장실발판 욕실청소<|>05
필립스 필립스 전기면도기 밀착면도 3헤드 HQ-6976  SL<|>11
정품 군인군용 전자손목시계 진동알람 남자여자 방수<|>51
설레이는 신상원피스 뷔스티에/끈/롱/미니<|>34
여성용면도기 단독 증정 루메아 IPL제모기 SC1996/70<|>11
과자/간식[플러스] 앤디스 초콜릿132g X 2<|>08
순한오징어젓1/2kg오징어/멸치/가리비/조개/낙지/반찬/젓갈/가자미식해/명태초무침/꼴뚜기/생굴/<|>06
스마트큐브 USB 미니선풍기 [N22]<|>02
[델라누리] 반바지/반팔/나시/상하의세트/5부/7부/8부/9부/어린이집<|>15
[델라누리] 반바지/반팔/나시/상하의세트/5부/7부/8부/9부/어린이집<|>15
[일동후디스] 아기밀냠냠 아기간식 유기농 쌀과자/쌀국수/요거볼<|>05
[일동후디스] 아기밀냠냠 아기간식 유기농 쌀과자/쌀국수/요거볼<|>05
[일동후디스] 아기밀냠냠 아기간식 유기농 쌀과자/쌀국수/요거볼<|>05
[일동후디스] 아기밀냠냠 아기간식 유기농 쌀과자/쌀국수/요거볼<|>05
[일동후디스] 아기밀냠냠 아기간식 유기농 쌀과자/쌀국수/요거볼<|>05
[일동후디스] 아기밀냠냠 아기간식 유기농 쌀과자/쌀국수/요거볼<|>05
[일동후디스] 아기밀냠냠 아기간식 유기농 쌀과자/쌀국수/요거볼<|>05
[일동후디스] 아기밀냠냠 아기간식 유기농 쌀과자/쌀국수/요거볼<|>05
[일동후디스] 아기밀냠냠 아기간식 유기농 쌀과자/쌀국수/요거볼<|>05
릴리푸리/빌리진 쇼킹한 여름신상 ~ 2개무배/티셔츠/레깅스/치렝스/원피스/유아복/아동의류/여아의류<|>15
릴리푸리/빌리진 쇼킹한 여름신상 ~ 2개무배/티셔츠/레깅스/치렝스/원피스/유아복/아동의류/여아의류<|>15
릴리푸리/빌리진 쇼킹한 여름신상 ~ 2개무배/티셔츠/레깅스/치렝스/원피스/유아복/아동의류/여아의류<|>15
릴리푸리/빌리진 쇼킹한 여름신상 ~ 2개무배/티셔츠/레깅스/치렝스/원피스/유아복/아동의류/여아의류<|>15
릴리푸리/빌리진 쇼킹한 여름신상 ~ 2개무배/티셔츠/레깅스/치렝스/원피스/유아복/아동의류/여아의류<|>15
페라리 블랙/페라리 라이트 에센스 40ml/75ml/125ml<|>10
-지패드2 케이스/시원스쿨탭/지패드10.1/지패드8.0/지패드7.0/탭프로8.4/탭S 8.4/갤럭시노트프로12.2/탭3 7.0/갤럭시탭3 8.0/갤럭시탭A 8.0/넥서스9/넥서스7케이스/지패드8.3케이스/넥서스7 케이스<|>41
페리오 이지클리닉 칫솔 20개  /치약<|>05
2080오리지널 치약 160g 9개 특가/페리오/청은차죽염<|>05
육개장사발면 사발면 모음전/컵라면/라면<|>11
육개장사발면 사발면 모음전/컵라면/라면<|>11
[울샴푸]아웃도어 세제 2개 무료배송!! 세탁세제/등산복/액체세제/기능성/비트/액츠/퍼실/드럼세탁기/중성<|>25
샤프란 꽃담초 / 한입 꽃식초세제 용기 2.4L x 2개 (택일)<|>25
샤프란 꽃담초 / 한입 꽃식초세제 용기 2.4L x 2개 (택일)<|>25
한정수량 300대  [소닉케어 플렉스 케어 더블핸들 HX6972/35+잇몸케어 칫솔모 HX9032/05] 치과 /칫솔살...<|>26
한정수량 300대  [소닉케어 플렉스 케어 더블핸들 HX6972/35+잇몸케어 칫솔모 HX9032/05] 치과 /칫솔살...<|>26
대복 궁중 맛김치/포기김치 10kg 택1 [한복선의 궁중비법] / 맛김치 배추김치<|>06
[파란들]실용성가득!멀티책상시리즈!<|>05
[네스카페] 신선한모카/리치 커피믹스 660T / 크레마 520T / 수프리모 아메리카노 500T / 수프리모믹스 540<|>05
[쿠키팩17종선물] 뉴트리나 건강백서 건강한피부 6kg /2kg/10.2kg/애견/강아지사료/말티즈/시츄/푸들/관<|>42
[쿠키팩17종선물] 뉴트리나 건강백서 건강한피부 6kg /2kg/10.2kg/애견/강아지사료/말티즈/시츄/푸들/관<|>42
[두드림유통]초석잠간장초절임 1Kg/생초석잠/반찬/업소용/식자재/명이나물/산고추/장아찌/깻잎/젓갈<|>06
[두드림유통]초석잠간장초절임 1Kg/생초석잠/반찬/업소용/식자재/명이나물/산고추/장아찌/깻잎/젓갈<|>06
[두드림유통]초석잠간장초절임 1Kg/생초석잠/반찬/업소용/식자재/명이나물/산고추/장아찌/깻잎/젓갈<|>06
UP 환수통 (6L) UP WATER CONDITIONING BUFFER BARREL /환수용품/환수장비/환수/열대어/해수어/수족관<|>42
수 아쿠아 물맞댐 세트/물맞댐/환수/<|>42
제3도매//매일 상하목장 유기농우유 200mlx24팩/매일 상하목장 유기농바나나.딸기우유.코코아 125mlx24팩<|>13
제3도매//매일 상하목장 유기농우유 200mlx24팩/매일 상하목장 유기농바나나.딸기우유.코코아 125mlx24팩<|>13
지존 부화통 신형 [소,중,대]  /부화통/지존부화통/부화망/격리부화통/치어부화통/열대어부화통<|>42
훈이아빠수초 경기도 용인 이벤트진행 수초 초보수초 버블아 버블아3000 확산기 자작이탄 모스 시아노<|>42
훈이아빠수초 경기도 용인 이벤트진행 수초 초보수초 버블아 버블아3000 확산기 자작이탄 모스 시아노<|>42
봄신상/총알배송 프리미엄 면바지 콜렉션/남성남자슬림일자핏스키니의류옷/면바지팬츠블랙<|>35
봄신상/총알배송 프리미엄 면바지 콜렉션/남성남자슬림일자핏스키니의류옷/면바지팬츠블랙<|>35
정품퀄리티/신형 롱 넘버 번호판가드/번호판 플레이트/보조번호판/롱타입번호판/번호판가드/번호판보호/가드/범퍼보호/범퍼가드/익스테리어/번호판볼트/로고볼트/현대/기아/삼성/쉐보레/쌍용/아우디/BMW/M3/plate<|>03
카투스 스트링 캠핑 로프 6mm - 50m 다용도로프 탄성로프 타프로프 텐트로프<|>31
카투스 스트링 캠핑 로프 6mm - 50m 다용도로프 탄성로프 타프로프 텐트로프<|>31
데일리앤.하늘하늘 시원한 여름가디건.비치가디건.거즈가디건.쉬폰가디건.얇은가디건.신혼여행.휴가패션<|>34
데일리앤.하늘하늘 시원한 여름가디건.비치가디건.거즈가디건.쉬폰가디건.얇은가디건.신혼여행.휴가패션<|>34
속바지/속치마/최저가/2부/3부/5부/8부/레깅스/융기모/기모/쿨론/인견/텐셀/치마/스포츠브라/망고/나시<|>37
속바지/속치마/최저가/2부/3부/5부/8부/레깅스/융기모/기모/쿨론/인견/텐셀/치마/스포츠브라/망고/나시<|>37
[쿠오모 웨딩카장식] 원조 왕리본 웨딩카장식, 100%수제 핸드메이드, 고속주행가능, 셀프 웨딩장식<|>44
[쿠오모 웨딩카장식] 원조 왕리본 웨딩카장식, 100%수제 핸드메이드, 고속주행가능, 셀프 웨딩장식<|>44
[마트전단특가]2015년 햅쌀[지리산메뚜기쌀]20Kg/국내산:백미,현미,찹쌀,찰현미/박스포장,당일도정<|>02
도심속힐링파라다이스! [미스터힐링]<|>47
당일출고 (정품) 나이키 아디다스 반바지 모음/ 쇼트<|>12
당일출고 (정품) 나이키 아디다스 반바지 모음/ 쇼트<|>12
[꿀딜]다샵 16년형 에어컨/선풍기커버<|>15
[꿀딜]다샵 현관/방문일체형자석모기장<|>29
[꿀딜]헬로키티 욕실용품★<|>05
곰돌이 베리베리 물티슈♥<|>20
[ 2016년형 NEW 국산正品 ]_[여름 통풍시트] 앞좌석,뒷좌석/카시트/자동차시트커버/여름시트/통풍방석/통풍시트/쿨시트/바람방석/캐릭터카시트/햇빛가리개/여름용품/차량용품시트/K3,올뉴K5,올뉴K7/아반떼AD/레이<|>14
하늘그린 캡형 물걸레청소포 30매(30X20cm)X4팩 막대걸레포밀대걸레포손걸레포청소용부직포일반형베이직형<|>32
[최종혜택가 148,000원] [예약판매] [전자책 단말기] 예스24 크레마 카르타 (crema carta) / 5/3 입고예정<|>05
일빵빵 스토리가 있는 영어회화 1 (일빵빵 )<|>08
프라젠트라 마더스 크림 200g+오일250ml + 마더스크림 20g 증정ㅿ<|>12
[꿀딜]세진FM라텍스&7존 FM볼텍스 토퍼<|>02
[시계수리공구세트] 손목시계수리/리폼/시계줄/시계약교체/시계부품부속/고정바/스프링바/확대경/시계나사<|>51
[시계수리공구세트] 손목시계수리/리폼/시계줄/시계약교체/시계부품부속/고정바/스프링바/확대경/시계나사<|>51
1+1 골라골라 오가니스트샴푸500ml/컨디셔너/에센스<|>07
좋은느낌 좋은순면/오가닉/슬림/생리대/울트라/순면<|>20
화이트 래빗 화장솜 스킨케어용 (천연순면티슈타입)<|>14
순국내산 여름용 면사비니/겨울용 숏비니/롱비니<|>57
직수입 온습도계/탕온계/욕실시계/온도계<|>02
지아체몰 현대 우레탄 문풍지[2개, 3m] 사계절 고급문풍지 1+1 바람막이 미세먼지 소음 차단<|>26
Hansung 실곤약[200g,10개] 한성 실곤약200gx10봉<|>01
삼양 불닭볶음면48개 /불닭치즈40개/라면/봉지라면<|>11
매일세일 핸드폰 갤럭시S7/S6/S5/노트5/4/엣지/아이폰6S/G4/G5<|>11
투루셀 핸드폰 갤럭시s7 s6 엣지 s5 s4 노트5 4 3 2 아이폰6<|>11
뽀로로 스마트폰 멀티 무선카팩 ALL킬/휴대용 멀티 무선카팩/ 내장배터리<|>64
디지털 전역모//전투모/예비군/예비군모자/전역모자<|>44
탑케미칼 합리적인 가격~ 글루건심/소형/대형/글루건/총/스틱/핫멜트/조화/장신구/머리핀/공예/리폼/접착제/DIY<|>35
아침이슬 베개커버[2개, 60x40cm] 1+1국산 사계절용 양면베개커버 2장set/100%순면/솜<|>08
아침이슬 베개커버[2개, 60x40cm] 1+1국산 사계절용 양면베개커버 2장set/100%순면/솜<|>08
셀방향제 60일지속 인체무해 사무실 화장실 무건전지<|>29
와이드갭 웜훅 100 배스 광어 다운샷 루어바늘 웜바늘<|>07
[빅세일]이니스프리 인기 아이템 최고 50% SALE(45종 택1)/11번가 단독 한정판매<|>01
치노시오야 내추럴 클렌징 오일 호호바오일<|>14
싱크대 음식물쓰레기통/봉지걸이/쓰레기봉지걸이대/음식물쓰레기봉투거치대/비닐봉지걸이/음식물쓰레기통<|>32
싱크대 음식물쓰레기통/봉지걸이/쓰레기봉지걸이대/음식물쓰레기봉투거치대/비닐봉지걸이/음식물쓰레기통<|>32
[퓨어엠][수딩젤] 아기/유아/신생아/베이비/로션/크림/큐어밤/땀/건조한/민감성/피부진정/고보습/화장품<|>12
마임 라헬 나이트케어 보습젤/데이케어 수분젤<|>01
홈쇼핑정품[냄새제로 공식판매점]SMZ/하수구냄새차단/하수구트랩/하수구 냄새제거 트랩 볼 에스엠지 배수구<|>05
홈쇼핑정품[냄새제로 공식판매점]SMZ/하수구냄새차단/하수구트랩/하수구 냄새제거 트랩 볼 에스엠지 배수구<|>05
블루밍홈 멀티플렌지대/로티/식탁시리즈/식탁겸용렌지대/렌지대/식탁/선반/전자렌지/수납/주방가구/주방<|>03
로지텍코리아 무선 마우스 M545 /4색<|>10
[2016년 신상] 버켄스탁/버켄스탁 에바/버켄/버켄스탁  EVA/아리조나/지제/밀라노/마드리드/여름 슬리퍼<|>54
아트 동물 그림책 종이를 찢고 자르고 붙여서 만든 (양장)<|>11
엠지텍 상품권+전용가방증정 테란2+G/SU2 1TB 외장하드 1테라<|>02
피죤 섬유유연제 3.1L 4개 + 300ml 증정<|>25
노트킹 맥북 프로 에어 전용 9mm SATA 멀티 부스트 + ECD018 맥북 프로 전용 USB DVD 케이스 맥북에 SSD 세컨 하드디스크 하드추가 하드부스트 하드브라켓<|>13
[카페클럽]모카포트 사발이/걸쇠/받침대/삼발이/바리스타/우유거품기/렌지걸쇠/커피용품/커피메이커<|>06
[카페클럽]모카포트 사발이/걸쇠/받침대/삼발이/바리스타/우유거품기/렌지걸쇠/커피용품/커피메이커<|>06
[무료배송] 접이식 테이블 11종<|>04
콩볶는사람들 1kg 원두커피 대용량/원두 3kg무료배송/콩볶는사람들/<|>05
아기물티슈 프리미어/유럽INTERTEK테스트인증<|>20
스카트 빨아쓰는 키친타올/크리넥스/뽑아쓰는/행주<|>14
익일특급 현대백화점품권 10만원권 현대상품권<|>47
익일특급 현대백화점품권 10만원권 현대상품권<|>47
파스퇴르 무항생제 바른목장우유(190mlx24팩)/내츄럴<|>13
UFO시리즈/차량용 공기청정기/태양열 충전/고농도 음이온 방출/국산특허필터 사용/자동차악세사리/자동차 공기청정기/USB가습기/방향제/생일선물/UFO998/UFO-PX/미니가습기/황사/항균필터/제일필터/JEIL/자동차용품<|>09
UFO시리즈/차량용 공기청정기/태양열 충전/고농도 음이온 방출/국산특허필터 사용/자동차악세사리/자동차 공기청정기/USB가습기/방향제/생일선물/UFO998/UFO-PX/미니가습기/황사/항균필터/제일필터/JEIL/자동차용품<|>09
맘라떼모아 1팩(30포)_밀크씨슬추출물 함유<|>23
오일마트 엔진오일/GS 킥스 Kixx PAO1 0W40 0W30 pao<|>31
오일마트 엔진오일/GS 킥스 Kixx PAO1 0W40 0W30 pao<|>31
코브라 욕실세면기/수도꼭지/수전용품<|>05
내 아이를 위한 감정코칭 /존 가트맨·최성애 박사의<|>23
피죤 드릴펑 배수관 세척제 2L 2개 / 락스 무균무때<|>25
홈스타 락스와세제 세정제 750ml 4개 /욕실곰팡이변기<|>25
가방 에코백 캔버스백 숄더백 파우치 학생가방 책가방<|>55
가방 에코백 캔버스백 숄더백 파우치 학생가방 책가방<|>55
가방 에코백 캔버스백 숄더백 파우치 학생가방 책가방<|>55
스타벅스 원두커피/커클랜드커피/하우스블랜드/비아<|>05
가방 에코백 캔버스백 숄더백 파우치 학생가방 책가방<|>55
가방 에코백 캔버스백 숄더백 파우치 학생가방 책가방<|>55
[백보스]캐주얼 힙색/백팩/크로스백<|>55
백보스 남/여 캐주얼백팩 43종<|>55
(좋은날) "요한이"특가 빨래건조대 국산정품<|>32
하우두유둘 니플밴드 유두가리개/104개입<|>37
에스테티카 컬링에센스 하드 200ml/컬링 에센스 실키 200ml/사은품/레브론/정품보장/왁스/정직한가게~中택1<|>07
