name,cate1
"초밥정식세트 미니블럭 나노블럭 키덜트 미니어쳐",10
"성인용품/진동기/성인 부부용품/바이브레이터/애널",16
"[시디즈]S500ACF 링고 학생용의자(무회전중심봉타입)",12
"[TV홈쇼핑히트]접이식 숀리엑스바이크[XBIKE]리퍼/정품/유산소운동/헬스자전거/헬스싸이클/숀리 엑스바이크","09"
"[보체코-코티지 원목테이블] 100%스프러스원목사용 원목책상 다용도테이블/원목 식탁/튼튼한 가구/",12
"질레트 프로글라이드 플렉스볼外",16
"[100%정품악세사리]애플모음전/젠더/케이블/이어폰/방탄필름/케이스/ 아이폰 6S 6 5 5S 4S + 플러스 Plus 액세서리 이어팟 정품 데이터 USB 강화유리 충전 보호필름 8핀 30핀 충전기 전면 후면 풀커버 미러 클래식",22
"가정용 흠과 사과 8kg[40과] 아침이슬 아삭달콤한 경북 사과 10kg",15
"길이2M 친환경 라텍스밴드/에코요기 정품/튜빙밴드","09"
"우리가스토리 15년 특품 햇 해바라기씨 1kg 호박씨 골드아마씨 1kg",15
"우리가스토리 꼬꼬스낵 1kg 소라과자 옛날과자 대용량과자 인간사료",15
"(1+1)최신제조 니베아 데오드란트/스프레이/스틱/롤온","08"
"제일짱 총알 스티커(소) 곰발바닥 차량용/차량 자동차 흠집 잔기스커버/스티커",21
"코튼베딩 메모리폼 베개+베개커버[50x30cm] 국내산 항균 메모리폼베개(커버포함)/경추베개",12
"OZAKI OZAKI 아이폰6S플러스 / 6플러스 포켓 슬림 케이스",22
"당일도정 대나무향미 10kg 19900원/신동진쌀/현미 ",15
"원목신발정리대/다용도정리대/신발정리대/화분정리대",12
"-인천-3M/신에츠/오공/실리콘/실란트/실리콘건/마스킹/테이프/커버링/카바링/점착내열/방화용/장갑[모음전]",16
"버팔로 캠핑 쿨링백 16L 세트(2개)/아이스박스 쿨러백","09"
"유아동 UV 모자 플랩캡/캠핑햇/플랩햇 6종 택1[센터배송/무료배송]/ 베이비반즈",10
"15년 8월 출시 파인패스 AP500 유선하이패스/RF방식","03"
"위너스 위너스 알루미늄 멀티탭 6구8구10구12구 16A 변경가능","04"
"안동낫또 백태[55g x 24개] (10+2)우리콩100% 안동낫또 생청국장 24개 나또/낫토",15
"케누(Kenu) Airframe 벤트마운트 차량용 거치대",22
"하기스 매직기저귀 3단계[76x3]/4단계[62x3]/5단계[52x3] 중선택",10
"IQ+EQ 에듀볼 / 코니토이스 / 국민장난감 돌선물 에듀 볼 에듀박스 멜로디 깜짝볼",10
"[꿀딜]모하니 바오밥 트리트먼트 SALE","08"
"파워서플라이 정격 PC파워 ATX/컴퓨터/파워/정격/ATX/Micro-ATX/TFX파워/TFX/초슬림/미니/마이크로/막대/500W/600W/450W/400W/mATX파워/mATX/PC/PC파워/데스크탑/서플라이/슬림/POWER/삼성/전자/호환","07"
"무료배송 국산 서멀 구리스 4g 써멀 컴파운드 방열 열전도 그리스 CPU VGA 메인보드 써멀구리스 다목적오일",21
"록타이트 스로틀바디 트로틀바디 카브레터 캬브레터 세정제 클리너 세척제 청소제 거품식 가솔린 디젤 청소",21
"록타이트 엔진룸 크리너 자동차 엔진 클리너 청소 세척 세정제 세차 물청소 세척제 차량 디그리셔 Engine",21
"튼튼한 이중 파이프 압축봉",16
"[1+1 사은품 증정] 소니코리아 정품 SBH70 블루투스 헤드셋/통화+음악감상/멀티페어링/진동알림/생활방수/","03"
"핫핑 원피스 44-105 빅사이즈여성의류 롱원피스",14
"어성초 자소엽 녹차 발효스프레이 어성초샴푸 모발팩",15
"통돌이 T1407W8[일반] LG 통돌이 일반세탁기 T1407W8 (14kg)","05"
"리빙스타 행거/국산 방울 폴행거 화이트/옷걸이 행거/기둥식 폴행거/모자,핸드백 걸기 좋아요",12
"샤오미 블루투스 게임패드 PC 스마트폰 Xiaomi","04"
"242일회용치실350+50개 최저가 이벤트중!!/유아겸용/요물치실~",16
"밥상/찻상/다과상/소반/다용도상/손님상/전통상",12
"MLB정품 헤어밴드 아대 손목밴드 헤드밴드 스포츠밴드","09"
"쁘리엘르 활용만점  사탕쿠션/롱쿠션/2인쿠션(솜포함)",12
"일화 홀인원 250ml[30캔] 일화 홀인원 250ml x 30캔/에너지음료/핫식스/레드불",15
"아이스크림/낱개선택/최신제품/최저가/품목최대",15
"로베라 (고강도)리클라이너/7일무료/캠핑+낚시+접이식+무중력","05"
"종근당건강 종근당건강 멀티비타민 포맨 216정(7개월분) 남성용",15
"(속커버+겉커버)3D 목편한 메모리폼 라텍스 경추 베개",12
"조아제약 프리미엄 멀티락토15 프로바이오틱스 30캡슐[1개] 유산균 220억투입 멀티락토15 (1개월분) 약국판매",15
"넥스케어 블레미쉬클리어 커버[114매] 블레미쉬 클리어 커버 이지필 (114매입)","08"
"넥스케어 숨쉬는 방수밴드 투명일반형 20매[1팩(20매)] 3M 넥스케어 밴드 모음전",16
"엔비 4500[잉크포함] ENVY4500 복합기 / 가성비 잉크포함","04"
"프리미엄 참쥐포 중 30마리 프리미엄 참쥐포 30마리/백진미/튀김쥐포/육포",15
"무배+타이디캣 스쿱/듀얼파워x3개/6.35kg/고양이모래",16
"이즈칸 캣 그레인프리 키튼[6.5kg] 이즈칸캣 6.5kg+고등어간식/테비6kg/세라/고양이사료",16
"누렁니케어 미백! 줌리얼키트2","08"
"[버블트리] ~21호/아동/원피스/팬츠/아동복/레깅스/여아/의류/유아/주니어/쥬니어/초등학생옷/옷/티셔츠/티",10
"리홈라인 조절브라켓/아일렛링/집게링/커튼링/압축봉/커튼봉",12
"잘만 ZM-NC2 -잘만 ZM-NC2 노트북거치대 받침대 쿨링패드 쿨러","04"
"[꿀딜][5+1]허닭 닭가슴살 13종",15
"해피바스 카모마일에센스바디워시 900G","08"
"위스퍼 슈퍼롱 오버나이트 10P",16
"[슈퍼마트]새싹이 캡형100매",10
"[슈퍼마트]리큐 액체세제(리필)",16
"[슈퍼마트]샤프란코튼",16
"[슈퍼마트]바디피트 볼록맞춤 생리대",16
"G마켓특별가/신상테니스스커트/레이스/치마바지GS1",14
"메이블린 뉴욕 마스카라 워터프루프 대전","08"
"본사정품 센카 퍼펙트휩 N 폼클렌징120g 2개/클렌징폼","08"
"1.5kgX2개 투펫/펫시아/국산사료/애견사료/강아지사료",16
"슈퍼특가~롱박스티/빅사이즈/무지/기본/티셔츠/원피스",14
"본비엔 봄신상 제깅스/밴딩팬츠/레깅스",14
"생리대/순수한면5팩/릴리안5팩/오버나이트/팬티라이너",16
"기프티콘 신세계 상품권(10만원권)",16
"CU 모바일상품권 1만원",16
"30롤2개 헬로키티 두루마리 화장지 롤 휴지깨끗한나라",16
"1등급미국쌀20kg /1등급 중국쌀 20kg ,칼로스 수입쌀 calrose rice ,us -no1-",15
"[꿀딜]오직정품 완숙찰토마토 10kg",15
"오클렌즈 MS2310 편광 선글라스 스포츠 등산 자전거 낚시 야구 고글","09"
"종근당건강 본사직영 눈사랑루테인에이스 (1개월분) / 5중 기능성",15
"빵빵한 수납공간 지갑형 폰케이스!",22
"[꿀딜]네스카페 수프리모 아메리카노",15
"테이크아웃컵/리드/홀더/캐리어/스틱",16
"실리콘 아이스 메이커&얼음틀 38종",16
"올품 IQF 닭가슴살 슬라이스 1kg",15
"[하늘수]물티슈10팩구성/코튼함유원단/일본SIAA마크 한국 CCM인증 동시획득",10
"[퓨레스트] (순수한세제1+1) 천연세탁/아기유아/액상세제/baby/식물성추출물/저자극/민감피부에적합/고농축",10
"[마더케이] 손톱가위/손톱깍기/신생아면봉/유아면봉/출산용품/출산준비물/모유/아기용품/저장팩/위생용품",10
"위즈홈 빨래건조대  프리미엄 튼튼한 6단빨래건조대",16
"NEW 아발론 하이프렌즈 유아식탁의자/에르고/유모차/프셔프라이스",12
"샤오미 정품 보조배터리/10000/20000/16000/5000/XIAOMI/배터리팩/휴대용/슬림형/대용량/실리콘케이스/충전기/케이블/핸드폰/휴대폰/스마트폰/USB/정품 배터리/아이폰6S/플러스/노트5/4/3/2/갤럭시S7/S6/S5/LG G5/G4",22
"나잘라인세트 /코세척기/코 수술/감기 예방/코 세척/코 세정/코막힘/코세척/코세정/황사/식염수/비염","05"
"[꿀딜][펭귄즈] 이동식 기저귀정리함★",10
"후드 넥워머 후드넥워머/목토시/자전거용품/마스크/목토시","09"
"핫코드 여름 신상 남자 청바지/스판/일자/빅사이/면바지/남성",14
"[아디다스]티&바지/7부팬츠/5부팬츠/긴팔/반팔/여름신상/기능성/레깅스/7부모음전/여름맞이","09"
"CJ 하얀설탕 1KG",15
"(행사상품)매일 무지방 고칼슘 1Lx2",15
"(균일가)삼육 두유 950ML",15
"(균일가)이롬 라바오렌지망고 200ML",15
"(균일가)롯데 빈츠 76G",15
"(1+1)DHA함유진미오징어 250G 봉  ",15
"(행사상품)해태 홈런볼초코 46Gx4입",15
"(균일가)롯데 씨리얼 84G",15
"(균일가)남양 사과에몽 240ML",10
"돼지돌돌말이목심 1KG 팩  냉동",15
"분유/이유식[플러스] 남양 임페리얼 XO 분유 3캔",10
"[엘르이너웨어][남-가격인하]인기 아웃밴드 드로즈20종택1(EHD4707외19종)[갤러리아]",14
"도루코 페이스XL면도기+면도날8입+증정2입(총11입)","05"
"*무료배송*사은품 직접선택*카누미니 100T+파스텔보틀",15
"( 특가~ ) 자외선차단99.9% [정품] 특허 썬캡 여름 골프 등산 낚시 챙 모자 여성 남자",14
"NC-4000[단품] USB2.0및메모리카드/반복재생/외장하드 지원/한글자막","02"
"[로리앤콜린]여름신상내의3벌이상무료배송]아동여름내의/실내복/수면/홈웨어/이지웨어/파자마/아동잠옷",10
"스킨 워시 500ml x 2개/ 우르오스","08"
"브리츠 BZ-M20 무선 블루투스 이어폰/초경량/핸즈프리/블루투스 4.0","03"
"블랙로즈싯업/복근운동기구/싯업/헬스기구/벤치","09"
"퓨렐 손소독제/고조 핸드워시","08"
"[산도깨비 에어컨세정제X4개/5개]-에어컨청소당번 탈취제 곰팡이제거",16
"해피바스 천연 올리브 바디워시 1+1/ 1500ml+1500ml/ 총:3000ml","08"
"세븐에이트 세븐에이트무향료 대용량 240gX1개/전문업소/머리염색","08"
"초특가 뉴플렉시 자동줄 모음전/애견/강아지/리드줄/목줄/하네스/컴포트/도트",16
"샤오미 샤오미보조배터리10000mAh/핸드폰충전기/충전기/USB",22
"기저귀[플러스] 마미포코 360핏 기저귀",10
"[비오템옴므] 아쿠아틱 로션 애프터 쉐이브 200ml","08"
"[도서]커피 한잔 할까요? 2",93
"[도서]커피 한잔 할까요? 3",93
"삼립 누네띠네2.5kg/2kg 인간사료 벌크 옛날 대용량과자 과자 간식 쿠키 오란다 업소용 안주 뷔페 제리뽀",15
"꼬마손 헝겊책/목욕책/초점책! [10종]",10
"쇼킹~~딜[그린벨트 TANK-505] 일본수출100만개/생명벨트/위치조절기/어린이/차량용보호대/안전벨트",21
"[삼성전자] 인증점 S32D850T [32인치/WQHD/초고해상도/2K/LED/삼성/모니터]mK","04"
"여행용 멀티아답터 USB 멀티어댑터 올인원 멀티플러그 1구 해외사용 어댑터 전기플러그 콘센트 돼지코 플러그",16
"[카르닉 판초우의] 우의/비옷/우비/판초우비/아웃도어/등산/낚시/우의/방수자켓/등산용우의/레인코트","09"
"풋볼 매니저 2016 (PC)[일반] 뉴클리어(PC)풋볼매니저 2016  FM2016 (문자발송가능)","04"
"유한 메가 코엔자임Q10 90캡슐 x 2박스/코큐텐+비타민",15
"아토마미 순 바스앤샴푸 300g 베이비/유아/아기/신생아/순한 저자극","08"
"(쉐이빙폼 x 2개 + 무료배송) 니베아 맨 쉐이빙폼/젤 선택2/질레트/면도크림/면도젤/남성스킨로션","08"
"[도서]문성실이 가장 아끼는 한 그릇",93
"[도서]나는 토끼처럼 귀를 기울이고 당신을 들었다",93
"10+2 (팩당1750원)+아기과자 덤/미음 이유식/아기반찬",10
"매직쉐프 멀티포트 MEK-1300S","06"
"스칸디나비안 북유럽 감성식기 모음",16
"넘어지지 않아 오뚜기텀블러",16
"투명 아크릴 화장대정리함 47종!",16
"[꿀딜] 쓰임 리 클래식 커피잔/머그",16
"광목 두꺼운 광목천 10수 7수 검정 캔버스 옥스포드",12
"위즈홈 프리미엄 6단빨래건조대 더블퀸",16
"LOCTITE ML-11 방청.윤활.녹제거제",16
"공식정품 피지오겔 샤워크림 150ml","08"
"[본사직영정품] 마몽드 팡팡 쉐이딩 외 6종 중 택1","08"
"(정품)삼성 기어S2 클래식 (블루투스버젼)_공식판매처","03"
"Mr.홈스타 퍼펙트 세탁조 클리너/싱크대 클리너 외",16
"미라클 필링케어 때박사 플러스 각질제거제","08"
"캐릭터아동팬티5장4900원 초특가/KC인증마크/순면100%/런닝/유아팬티/주니어속옷/여아/남아/삼각/드로즈",10
"Panasonic 파나소닉 CR1632 전지 X 1개 LR44/4LR44/CR2032/CR1632/CR2016/CR2025/CR2450/CR2430/123A/CR2/2",16
"지요 펌프 2014년 신상품 GF-55PD 업그레이드  Upgrade 당일발송","09"
"[무료배송] 아이매직 RF1430K 초슬림 무선키보드/ 6가지칼라/ 스타일리쉬 스타일/ 팬터그래프 방식/ 무선 10M 작동거리","07"
"정품/이지핏/베이비 철재 안전문 애견울타리 패널",10
"비정제설탕/원당(천연당)사탕수수100%/천연당5kg/비정제 설탕",15
"네스카페 돌체구스토 아이스 아메리카노 캡슐 3박스 총48개(16 x 3박스)",15
"뉴스킨 180도 시스템 5종세트/관세 18%절감(국내배송)","08"
"100일다이어트플래너 /다이어트일기장 살빼기일기",18
"노트킹 스마트폰 노트북 맥북 분해용 십자 일자 + -  T6 T5 P5 Y 육각 오각 별 Torx 드라이버 하드베이 조립 업그레이드용",16
"[기프티쇼] 메가박스 2인 예매권",16
"칸타타275x20개/티오피/킬리만자로/커피/캔커피",15
"한글수입정품 샤오미 스마트 웹캠 IP카메라 무선 CCTV","04"
"미쟝센 퍼펙트 리페어 세럼 70ml x 2개/헤어에센스/헤어오일/헤어팩/헤어앰플/트리트먼트/샴푸/린스/비누","08"
"수퍼딜-애완 부분이발기-발과 얼굴전용-애견 고양이",16
"microSD T-Flash 4GB 8GB 16GB 32GB 외장메모리카드","02"
"탑기어몰 탑기어 카커텐/연예인 카커튼/맞춤형 주문제작 스타일",21
"슈즈line 토마스/파워레인져/유캔도/아동화 모음전",10
"코코트리 밀라노 캐리어/여행가방",14
"룸앤홈 행거 및 수납홀더 모음전",12
"밥도둑의 대명사 [무한게장]",16
"미쉘 화장품냉장고 3종","05"
"필수 아이템! 다용도 접이식 테이블",12
"탄성로프 3.5mm 탄성로프 모음 DIY세트/스트레치코드/탄성끈/탄성로프","09"
"벨라지오 에어볼 키친타올 160매 (8롤)[2팩(16롤)] (70롤증정)키친 타올 160매 x16롤/화장지/휴지/타월",16
"아이두 (1+1특가)육아고수 기태영이 선택한 밴드/팬티기저귀",10
"해피클럽 G부탄/하이썬/썬 부탄가스 1box(28개)","09"
"오휘 퀵 브러쉬 아이라이너/듀얼마스카라/프루프올/","08"
"AB shutter 4 리모컨/리모컨/셀카봉/셔터/AB/셔터4",22
"[무료배송/특가]갤럭시 알파 케이스/범퍼/뷰커버/기능칩/자동온오프/정품스타일/투명/충격흡수/g850/어플뷰/폰케이스",22
"미래생활 3겹 27m (30롤)[1팩(30롤)] 미래생활 나무야 3겹데코 30롤 두루마리휴지화장지",16
"샤이니캣/에버크린/고양이모래/천연모래/1+1행사/펠렛",16
"오리젠 키튼 앤 캣 6 피쉬 2.27kg 6.8kg",16
"세타필 대용량로션591ml 크림566g 클렌져 최신제조","08"
"세면대부품/세면기부속 하수구 배수관 교체 팝업 트랩",16
"(2080) 진지발리스 치약 10개특가 / 청은차.칫솔",16
"내동생콩콩이 돌보기콩콩이 옹알이콩콩이 콩순이인형 엉뚱발랄 콩순이 친구들 어부바 옹알이 안아줘",10
"국산 전선몰딩 모음전 국산전선몰드/사각몰드/고강도몰드/알루미늄몰드/덕트",12
"[슈퍼마트]CJ햇반210g*3입/12입",15
"[디카 스마트폰 겸용]-고급삼각대 ST-5500 + 케이스/갤럭시 아이폰 카메라 미러리스/빔프로젝터 프로젝터 스마트빔","02"
"[무배] 브랜드타올 5매 모음전",16
"G특별가 판매1위 중독반바지/청반바지/빅사이즈~2XL",14
"PLEOMAX OBT-R29 OMT 블루투스이어폰 4.0 블루투스헤드셋 R29","03"
"신에츠 KF-96 100cs 공업용 산업용 다목적 실리콘 오일 KF96 런닝머신 미싱 재봉틀 자전거 싸이클 윤활제","09"
"(앰플+시술도구증정행사) 웰라 NEW 콜레스톤 퍼펙트 웰라 염색약 80g+산화제증정/미용실 추천/새치커버","08"
